,index,tconst,primaryTitle,startYear,genres,directorNames,averageRating,numRatings,weightedRating,worldwideBoxOffice
11990,1137,tt0040522,Bicycle Thieves,1948,Drama,Vittorio De Sica,8.2,184853,0.5368752434772258,
11991,12316,tt0040366,Force of Evil,1948,"Crime,Drama,Film-Noir",Abraham Polonsky,7.2,8031,0.0204802448686862,
11992,11912,tt0040705,Portrait of Jennie,1948,"Drama,Fantasy,Mystery",William Dieterle,7.6,8051,0.0216718727245677,
11993,15239,tt0040765,The Search,1948,"Drama,War",Fred Zinnemann,7.8,5125,0.0141586385503696,
11994,12898,tt0039220,Brighton Rock,1948,"Crime,Drama,Film-Noir",John Boulting,7.3,7307,0.0188927418331237,
11995,10178,tt0040202,Call Northside 777,1948,"Drama,Film-Noir",Henry Hathaway,7.4,10930,0.028647379693083,
11996,13099,tt0040876,The Three Musketeers,1948,"Action,Adventure,Drama",George Sidney,7.1,7330,0.018432971258959,
11997,13576,tt0040458,I Remember Mama,1948,"Drama,Family",George Stevens,7.8,6269,0.0173191229409301,
11998,13899,tt0041088,Act of Violence,1948,"Drama,Film-Noir,Thriller",Fred Zinnemann,7.5,6269,0.0166530028278174,
11999,9295,tt0040613,Mr. Blandings Builds His Dream House,1948,"Comedy,Romance",H.C. Potter,7.2,13224,0.0337231674938995,
12000,9222,tt0040823,"Sorry, Wrong Number",1948,"Drama,Film-Noir,Mystery",Anatole Litvak,7.3,13218,0.0341760314151128,
12001,14693,tt0040723,Raw Deal,1948,"Crime,Drama,Film-Noir",Anthony Mann,7.2,5917,0.0150892303434213,
12002,14279,tt0040978,Yellow Sky,1948,"Crime,Drama,Western",William A. Wellman,7.4,6062,0.0158884186367309,
12003,7064,tt0040068,Abbott and Costello Meet Frankenstein,1948,"Comedy,Family,Fantasy","Charles Barton,Walter Lantz",7.3,20694,0.0535057341582951,
12004,15752,tt0039208,Boomerang!,1947,"Crime,Drama,Film-Noir",Elia Kazan,7.2,5243,0.013370430064316,
12005,14491,tt0039725,Possessed,1947,"Crime,Drama,Film-Noir",Curtis Bernhardt,7.1,6154,0.0154756487213688,
12006,12917,tt0039502,It Happened on Fifth Avenue,1947,"Comedy,Music,Romance",Roy Del Ruth,7.6,6998,0.0188373823533132,
12007,6584,tt0039190,The Bishop's Wife,1947,"Comedy,Drama,Fantasy",Henry Koster,7.6,22436,0.0603937568560927,
12008,13787,tt0039152,Angel and the Badman,1947,"Drama,Romance,Western",James Edward Grant,6.8,7018,0.0169026694773273,
12009,6950,tt0039631,Monsieur Verdoux,1947,"Comedy,Crime,Drama",Charles Chaplin,7.8,19850,0.0548388244341145,
12010,5008,tt0040525,The Lady from Shanghai,1947,"Crime,Drama,Film-Noir",Orson Welles,7.5,35201,0.0935081117470096,
12011,13235,tt0039739,Jenny Lamour,1947,"Crime,Drama",Henri-Georges Clouzot,7.7,6650,0.0181361622757142,
12012,16330,tt0039757,The Red House,1947,"Drama,Film-Noir,Mystery",Delmer Daves,6.7,5288,0.0125487154567648,
12013,10629,tt0039286,Crossfire,1947,"Crime,Drama,Film-Noir",Edward Dmytryk,7.3,10232,0.0264555268149065,
12014,9984,tt0039694,The Paradine Case,1947,"Crime,Drama,Romance",Alfred Hitchcock,6.5,12899,0.0296963054733687,
12015,8678,tt0039661,Nightmare Alley,1947,"Drama,Film-Noir",Edmund Goulding,7.7,13953,0.0380532138696301,
12016,9466,tt0039677,Odd Man Out,1947,"Crime,Drama,Film-Noir",Carol Reed,7.6,12180,0.0327864128412911,
12017,9542,tt0039224,Brute Force,1947,"Crime,Drama,Film-Noir",Jules Dassin,7.5,12163,0.0323098537876446,
12018,11710,tt0039404,Fun and Fancy Free,1947,"Adventure,Animation,Comedy","Jack Kinney,Hamilton Luske,William Morgan,Bill Roberts",6.3,9986,0.0222825625204038,
12019,10850,tt0039169,The Bachelor and the Bobby-Soxer,1947,"Comedy,Romance",Irving Reis,7.2,9998,0.025496387522989,
12020,3417,tt0039628,Miracle on 34th Street,1947,"Comedy,Drama,Family",George Seaton,7.9,57983,0.1622410676328217,
12021,7641,tt0039416,Gentleman's Agreement,1947,"Drama,Romance",Elia Kazan,7.2,18447,0.0470425945825744,
12022,14971,tt0039853,Song of the Thin Man,1947,"Comedy,Crime,Musical",Edward Buzzell,6.9,5966,0.0145802631490027,
12023,10654,tt0039536,Kiss of Death,1947,"Crime,Drama,Film-Noir",Henry Hathaway,7.4,10057,0.0263592586983839,
12024,5502,tt0039192,Black Narcissus,1947,Drama,"Michael Powell,Emeric Pressburger",7.7,29555,0.080603650535148,
12025,13434,tt0039808,The Secret Life of Walter Mitty,1947,"Comedy,Fantasy,Romance",Norman Z. McLeod,6.9,7232,0.0176742311588313,
12026,14019,tt0039211,Born to Kill,1947,"Crime,Drama,Film-Noir",Robert Wise,7.2,6428,0.0163923563710515,
12027,15812,tt0039589,Lured,1947,"Crime,Drama,Film-Noir",Douglas Sirk,7.0,5354,0.0132742327852596,
12028,15214,tt0040766,Secret Beyond the Door...,1947,"Drama,Film-Noir,Mystery",Fritz Lang,6.6,6074,0.0141988033936869,
12029,14735,tt0039204,Body and Soul,1947,"Drama,Film-Noir,Sport",Robert Rossen,7.6,5576,0.0150096090314482,
12030,6598,tt0039420,The Ghost and Mrs. Muir,1947,"Comedy,Drama,Fantasy",Joseph L. Mankiewicz,7.8,21726,0.0600215768088449,
12031,4213,tt0039689,Out of the Past,1947,"Crime,Drama,Film-Noir",Jacques Tourneur,8.0,42564,0.1206050363993361,
12032,6540,tt0039302,Dark Passage,1947,"Drama,Film-Noir,Thriller",Delmer Daves,7.5,23038,0.0611982579593649,
12033,13802,tt0039566,Life with Father,1947,"Comedy,Family",Michael Curtiz,7.1,6703,0.016856235518254,
12034,16287,tt0039926,The Two Mrs. Carrolls,1947,"Crime,Drama,Film-Noir",Peter Godfrey,6.8,5237,0.0126131775509779,
12035,11404,tt0039305,Dead Reckoning,1946,"Crime,Drama,Film-Noir",John Cromwell,7.0,9419,0.0233526332843407,
12036,9814,tt0038975,The Spiral Staircase,1946,"Drama,Horror,Mystery",Robert Siodmak,7.3,11857,0.030657074027008,
12037,10495,tt0038823,Paisan,1946,"Drama,War",Roberto Rossellini,7.6,10067,0.0270985893327814,
12038,11546,tt0051790,"Ivan the Terrible, Part II: The Boyars' Plot",1946,"Biography,Drama,History",Sergei Eisenstein,7.7,8390,0.0228815641343221,
12039,10880,tt0038369,The Blue Dahlia,1946,"Crime,Drama,Film-Noir",George Marshall,7.1,10086,0.0253635672739236,
12040,15871,tt0038622,Humoresque,1946,"Drama,Music,Mystery",Jean Negulesco,7.3,5103,0.0131941510297564,
12041,17212,tt0038718,Make Mine Music,1946,"Adventure,Animation,Comedy","Robert Cormack,Clyde Geronimi,Jack Kinney,Hamilton Luske,None",6.1,5245,0.0113320465565928,
12042,1992,tt0038787,Notorious,1946,"Drama,Film-Noir,Mystery",Alfred Hitchcock,7.9,110808,0.3100496390710675,
12043,15528,tt0038453,The Dark Corner,1946,"Crime,Drama,Film-Noir",Henry Hathaway,7.1,5450,0.0137052787668931,
12044,9849,tt0038988,The Strange Love of Martha Ivers,1946,"Drama,Film-Noir,Romance",Lewis Milestone,7.4,11627,0.0304742071080948,
12045,15325,tt0038492,Dragonwyck,1946,"Drama,Mystery,Romance",Joseph L. Mankiewicz,6.9,5738,0.0140230556401236,
12046,16270,tt0038589,The Harvey Girls,1946,"Comedy,Drama,History",George Sidney,7.0,5095,0.0126320911544448,
12047,11332,tt0038499,Duel in the Sun,1946,"Drama,Romance,Western","King Vidor,Otto Brower,William Dieterle,Sidney Franklin,William Cameron Menzies,None,Josef von Sternberg",6.7,9928,0.0235596911979503,
12048,4777,tt0038559,Gilda,1946,"Drama,Film-Noir,Romance",Charles Vidor,7.6,37219,0.1001869868259455,
12049,11208,tt0038913,Shoeshine,1946,Drama,Vittorio De Sica,8.0,8483,0.0240365690201947,
12050,261,tt0038650,It's a Wonderful Life,1946,"Drama,Family,Fantasy",Frank Capra,8.6,526667,1.6042334991595917,
12051,13132,tt0038873,The Razor's Edge,1946,"Drama,Romance",Edmund Goulding,7.3,7097,0.0183497726549444,
12052,14742,tt0038455,The Dark Mirror,1946,"Crime,Drama,Film-Noir",Robert Siodmak,7.1,5966,0.0150028794721622,
12053,6450,tt0038854,The Postman Always Rings Twice,1946,"Crime,Drama,Film-Noir",Tay Garnett,7.4,23831,0.0624607232814147,
12054,5834,tt0038762,My Darling Clementine,1946,"Drama,Romance,Western","John Ford,Lloyd Bacon",7.7,27115,0.073949178963307,
12055,13652,tt0039111,The Yearling,1946,"Drama,Family,Western",Clarence Brown,7.2,6731,0.0171650514520143,
12056,13561,tt0039017,Terror by Night,1946,"Crime,Drama,Film-Noir",Roy William Neill,6.7,7312,0.0173517790128337,
12057,2773,tt0036868,The Best Years of Our Lives,1946,"Drama,Romance,War",William Wyler,8.1,74224,0.212942523599183,
12058,14548,tt0039545,Lady in the Lake,1946,"Crime,Drama,Film-Noir",Robert Montgomery,6.5,6672,0.0153603961639131,
12059,14427,tt0038577,Green for Danger,1946,"Comedy,Crime,Mystery",Sidney Gilliat,7.4,5958,0.0156158360669157,
12060,5752,tt0038574,Great Expectations,1946,"Adventure,Drama,Mystery",David Lean,7.8,27431,0.0757825588439393,
12061,5694,tt0038991,The Stranger,1946,"Crime,Drama,Film-Noir",Orson Welles,7.3,29751,0.0769232191429128,
12062,5772,tt0038733,A Matter of Life and Death,1946,"Drama,Fantasy,Romance","Michael Powell,Emeric Pressburger",8.0,26614,0.0754107329840224,
12063,2322,tt0038355,The Big Sleep,1946,"Crime,Drama,Film-Noir",Howard Hawks,7.9,93141,0.2606159612367185,
12064,8557,tt0038969,Song of the South,1946,"Animation,Comedy,Family","Harve Foster,Wilfred Jackson",6.9,15946,0.0389703111253768,
12065,6167,tt0038669,The Killers,1946,"Crime,Drama,Film-Noir",Robert Siodmak,7.7,24741,0.0674747053929993,
12066,12858,tt0038777,A Night in Casablanca,1946,"Comedy,Family",Archie Mayo,6.9,7767,0.0189817136906309,
12067,13516,tt0038494,Dressed to Kill,1946,"Crime,Drama,Mystery",Roy William Neill,6.8,7247,0.0174542099889129,
12068,5485,tt0038348,Beauty and the Beast,1946,"Drama,Fantasy,Romance","Jean Cocteau,René Clément",7.9,29004,0.0811555098153314,
12069,13747,tt0038259,The Woman in Green,1945,"Crime,Drama,Horror",Roy William Neill,6.6,7267,0.0169876035992629,
12070,4308,tt0037884,The Lost Weekend,1945,"Drama,Film-Noir",Billy Wilder,7.9,41736,0.1167806632758471,
12071,5123,tt0038890,"Rome, Open City",1945,"Drama,Thriller,War",Roberto Rossellini,8.0,31972,0.0905926187331917,
12072,9347,tt0037595,Christmas in Connecticut,1945,"Comedy,Romance",Peter Godfrey,7.3,12914,0.0333900188905104,
12073,10872,tt0037536,The Bells of St. Mary's,1945,Drama,Leo McCarey,7.2,9956,0.0253892812741427,
12074,7758,tt0037515,And Then There Were None,1945,"Crime,Drama,Mystery",René Clair,7.4,17549,0.0459956876700745,
12075,6350,tt0037674,Children of Paradise,1945,"Drama,Romance",Marcel Carné,8.3,21836,0.0641924868168287,
12076,10330,tt0037800,I Know Where I'm Going!,1945,"Drama,Romance","Michael Powell,Emeric Pressburger",7.4,10635,0.0278741887498571,
12077,8149,tt0037865,Leave Her to Heaven,1945,"Drama,Film-Noir,Romance",John M. Stahl,7.6,15719,0.0423127769665234,
12078,14813,tt0037794,The House of Fear,1945,"Crime,Drama,Film-Noir",Roy William Neill,7.2,5830,0.0148673673993824,
12079,16221,tt0037820,Isle of the Dead,1945,"Drama,Horror,Mystery",Mark Robson,6.5,5519,0.0127059392129252,
12080,5364,tt0037913,Mildred Pierce,1945,"Crime,Drama,Film-Noir",Michael Curtiz,7.9,30017,0.0839899647678528,
12081,16211,tt0037611,Conflict,1945,"Drama,Film-Noir,Mystery",Curtis Bernhardt,7.1,5057,0.0127169898576474,
12082,11052,tt0038190,A Tree Grows in Brooklyn,1945,"Drama,Family,Romance",Elia Kazan,8.0,8716,0.0246967742048823,
12083,8445,tt0037635,Dead of Night,1945,"Drama,Fantasy,Horror","Alberto Cavalcanti,Charles Crichton,Basil Dearden,Robert Hamer",7.5,15002,0.0398513875295769,
12084,11946,tt0038363,Blithe Spirit,1945,"Comedy,Fantasy",David Lean,7.0,8693,0.0215526532690066,
12085,11186,tt0037514,Anchors Aweigh,1945,"Comedy,Fantasy,Musical","George Sidney,Joseph Barbera,William Hanna",7.0,9742,0.0241534508393722,
12086,3711,tt0038109,Spellbound,1945,"Drama,Film-Noir,Mystery",Alfred Hitchcock,7.5,54438,0.1446093743724243,
12087,8370,tt0037988,The Picture of Dorian Gray,1945,"Drama,Fantasy,Horror",Albert Lewin,7.5,15216,0.0404198581955767,
12088,3973,tt0037558,Brief Encounter,1945,"Drama,Romance",David Lean,8.0,46460,0.1316443471269889,
12089,10326,tt0037549,The Body Snatcher,1945,"Horror,Thriller",Robert Wise,7.3,10787,0.0278905167858089,
12090,15936,tt0037793,House of Dracula,1945,"Fantasy,Horror,Sci-Fi",Erle C. Kenton,5.7,6482,0.0130863009875153,
12091,6917,tt0038057,Scarlet Street,1945,"Crime,Drama,Film-Noir",Fritz Lang,7.7,20277,0.0553002951074673,
12092,13674,tt0037691,Fallen Angel,1945,"Crime,Film-Noir,Mystery",Otto Preminger,7.0,6910,0.0171320411927799,
12093,14836,tt0037954,"Objective, Burma!",1945,"Action,Adventure,Drama",Raoul Walsh,7.3,5738,0.0148359864018699,
12094,16302,tt0037630,The Ladies of the Bois de Boulogne,1945,"Drama,Romance",Robert Bresson,7.1,5007,0.0125912533551988,
12095,11035,tt0038160,They Were Expendable,1945,"Drama,War","John Ford,Robert Montgomery",7.2,9702,0.0247415434835006,
12096,7040,tt0037638,Detour,1945,"Crime,Drama,Film-Noir",Edgar G. Ulmer,7.3,20806,0.0537953177199907,
12097,3601,tt0037008,Laura,1944,"Drama,Film-Noir,Mystery","Otto Preminger,Rouben Mamoulian",7.9,53679,0.1501981316844978,
12098,8281,tt0037101,"Murder, My Sweet",1944,"Crime,Drama,Film-Noir",Edward Dmytryk,7.5,15497,0.0411663079953242,
12099,14373,tt0037248,The Scarlet Claw,1944,"Crime,Horror,Mystery",Roy William Neill,7.2,6165,0.015721667241371,
12100,5617,tt0037059,Meet Me in St. Louis,1944,"Comedy,Drama,Family",Vincente Minnelli,7.5,29506,0.0783798853784627,
12101,12980,tt0037094,Mr. Skeffington,1944,"Drama,Romance",Vincent Sherman,7.6,6950,0.0187081748150224,
12102,4807,tt0036855,Gaslight,1944,"Crime,Drama,Mystery",George Cukor,7.8,35867,0.0990883685631428,
12103,13304,tt0036733,The Curse of the Cat People,1944,"Drama,Horror,Mystery","Gunther von Fritsch,Robert Wise",6.7,7574,0.017973519453392,
12104,13613,tt0037366,Thirty Seconds Over Tokyo,1944,"Drama,History,War",Mervyn LeRoy,7.2,6762,0.017244106064258,
12105,14332,tt0036260,Phantom Lady,1944,"Crime,Drama,Film-Noir",Robert Siodmak,7.2,6189,0.0157828708121403,
12106,14882,tt0036723,Cover Girl,1944,"Comedy,Music,Musical",Charles Vidor,6.7,6210,0.0147366722743021,
12107,5237,tt0037017,Lifeboat,1944,"Drama,War",Alfred Hitchcock,7.6,32516,0.0875273398971612,
12108,9061,tt0036872,Going My Way,1944,"Comedy,Drama,Music",Leo McCarey,7.0,14188,0.0351764689498063,
12109,8871,tt0038166,The Three Caballeros,1944,"Animation,Comedy,Family","Norman Ferguson,Clyde Geronimi,Jack Kinney,Bill Roberts,Harold Young",6.3,16351,0.0364852973934631,
12110,4512,tt0037382,To Have and Have Not,1944,"Adventure,Comedy,Drama",Howard Hawks,7.8,39630,0.1094842625855899,
12111,11872,tt0037120,National Velvet,1944,"Drama,Family,Sport",Clarence Brown,7.3,8418,0.0217653073424436,
12112,13018,tt0036818,The Punch Bowl,1944,"Comedy,Family",Helmut Weiss,7.7,6830,0.0186270659162598,
12113,15307,tt0037280,Since You Went Away,1944,"Drama,Romance,War","John Cromwell,Edward F. Cline,Tay Garnett,None",7.5,5290,0.0140523823511173,
12114,16199,tt0037166,Passage to Marseille,1944,"Adventure,Drama,Romance",Michael Curtiz,6.8,5285,0.0127287842957644,
12115,13762,tt0037365,The Thin Man Goes Home,1944,"Comedy,Crime,Film-Noir",Richard Thorpe,7.3,6558,0.0169561517642843,
12116,1201,tt0036775,Double Indemnity,1944,"Crime,Drama,Film-Noir",Billy Wilder,8.3,174505,0.5130019193978158,
12117,15069,tt0036891,Hail the Conquering Hero,1944,"Comedy,War",Preston Sturges,7.6,5364,0.0144389424039972,
12118,7374,tt0037469,The Woman in the Window,1944,"Crime,Drama,Film-Noir",Fritz Lang,7.6,18673,0.0502644242188366,
12119,13401,tt0036695,A Canterbury Tale,1944,"Comedy,Drama,Mystery","Michael Powell,Emeric Pressburger",7.3,6868,0.0177576776939775,
12120,16047,tt0037168,The Pearl of Death,1944,"Crime,Drama,Horror",Roy William Neill,7.1,5139,0.012923197721663,
12121,13254,tt0036931,House of Frankenstein,1944,"Fantasy,Horror,Sci-Fi",Erle C. Kenton,6.2,8243,0.0181013102423594,
12122,9371,tt0037415,The Uninvited,1944,"Fantasy,Horror,Mystery",Lewis Allen,7.2,13049,0.0332768914570398,
12123,11383,tt0037075,Ministry of Fear,1944,"Crime,Drama,Film-Noir",Fritz Lang,7.1,9313,0.0234196809460689,
12124,2755,tt0036613,Arsenic and Old Lace,1944,"Comedy,Crime,Thriller",Frank Capra,7.9,76815,0.214934508566566,
12125,9797,tt0037824,"Ivan the Terrible, Part I",1944,"Biography,Drama,History",Sergei Eisenstein,7.7,11292,0.030796021716897,
12126,13149,tt0036910,Henry V,1944,"Biography,Drama,History",Laurence Olivier,7.0,7391,0.0183245899357216,
12127,10660,tt0036969,Jane Eyre,1943,"Drama,Romance",Robert Stevenson,7.5,9913,0.0263329425797024,
12128,15314,tt0036400,Sanshiro Sugata,1943,"Action,Adventure,Drama",Akira Kurosawa,6.7,5918,0.0140437401802448,
12129,11277,tt0035899,Frankenstein Meets the Wolf Man,1943,"Fantasy,Horror,Sci-Fi",Roy William Neill,6.4,10502,0.023805922230351,
12130,12458,tt0036261,Phantom of the Opera,1943,"Drama,Horror,Music",Arthur Lubin,6.4,8854,0.0200702376145046,
12131,10360,tt0036323,Sahara,1943,"Action,Drama,War",Zoltan Korda,7.5,10435,0.027719585979945,
12132,9377,tt0035979,Heaven Can Wait,1943,"Comedy,Drama,Fantasy",Ernst Lubitsch,7.3,12855,0.0332374704071172,
12133,15673,tt0037303,The Spider Woman,1943,"Horror,Mystery,Thriller",Roy William Neill,7.0,5428,0.0134577018226352,
12134,9406,tt0036506,Day of Wrath,1943,"Drama,History",Carl Theodor Dreyer,8.1,11536,0.0330958308935139,
12135,9664,tt0035753,Le Corbeau,1943,"Crime,Drama,Horror",Henri-Georges Clouzot,7.8,11459,0.0316573344680362,
12136,12914,tt0035884,Five Graves to Cairo,1943,"Thriller,War",Billy Wilder,7.3,7290,0.0188487871853663,
12137,18493,tt0036241,The Outlaw,1943,"Action,Adventure,Drama","Howard Hughes,Howard Hawks",5.4,5212,0.0099685315890542,
12138,15822,tt0036348,Sherlock Holmes Faces Death,1943,"Crime,Horror,Mystery",Roy William Neill,6.9,5422,0.0132507855839579,
12139,7444,tt0036112,The Life and Death of Colonel Blimp,1943,"Drama,Romance,War","Michael Powell,Emeric Pressburger",8.0,17381,0.0492490399787816,
12140,14762,tt0035799,Destination Tokyo,1943,"Adventure,War",Delmer Daves,7.1,5947,0.0149550996012318,
12141,11392,tt0035160,Obsession,1943,"Crime,Drama,Romance",Luchino Visconti,7.6,8691,0.0233946399017784,
12142,13356,tt0035966,Hangmen Also Die!,1943,"Drama,Film-Noir,Thriller",Fritz Lang,7.4,6809,0.0178462953641539,
12143,14469,tt0036098,Lassie Come Home,1943,"Adventure,Drama,Family",Fred M. Wilcox,7.1,6171,0.0155183991322013,
12144,15865,tt0036515,Watch on the Rhine,1943,"Drama,Thriller","Herman Shumlin,Hal Mohr",7.1,5249,0.0131998180270499,
12145,14792,tt0036104,The Leopard Man,1943,"Film-Noir,Horror,Thriller",Jacques Tourneur,6.7,6277,0.0148956669671166,
12146,2899,tt0036342,Shadow of a Doubt,1943,"Drama,Film-Noir,Mystery",Alfred Hitchcock,7.8,72960,0.2015637597336522,
12147,8899,tt0036027,I Walked with a Zombie,1943,"Drama,Fantasy,Horror",Jacques Tourneur,7.0,14649,0.0363194314664303,
12148,10792,tt0035896,For Whom the Bell Tolls,1943,"Adventure,Drama,History",Sam Wood,6.8,10686,0.0257369515580962,
12149,11997,tt0036377,The Song of Bernadette,1943,"Biography,Drama,Mystery",Henry King,7.6,7956,0.0214161494717005,
12150,11929,tt0037077,The Miracle of Morgan's Creek,1943,"Comedy,Romance,War",Preston Sturges,7.5,8135,0.0216098545229375,
12151,15204,tt0036376,Son of Dracula,1943,"Drama,Fantasy,Horror",Robert Siodmak,6.1,6580,0.0142163710852967,
12152,12627,tt0036341,The Seventh Victim,1943,"Drama,Horror,Mystery",Mark Robson,6.7,8287,0.0196655077515526,
12153,12048,tt0036172,The More the Merrier,1943,Comedy,George Stevens,7.6,7907,0.0212842501096953,
12154,15261,tt0034890,In This Our Life,1942,Drama,"John Huston,Raoul Walsh",7.3,5462,0.0141223697676915,
12155,194,tt0034583,Casablanca,1942,"Drama,Romance,War",Michael Curtiz,8.5,630050,1.8968236862692491,
12156,16281,tt0034522,The Black Swan,1942,"Adventure,Drama",Henry King,6.7,5317,0.0126175340551472,
12157,3905,tt0035446,To Be or Not to Be,1942,"Comedy,Romance,War",Ernst Lubitsch,8.1,46788,0.1342309063666547,
12158,7648,tt0035575,Yankee Doodle Dandy,1942,"Biography,Drama,Family",Michael Curtiz,7.6,17454,0.0469830911109931,
12159,9012,tt0035169,The Palm Beach Story,1942,"Comedy,Romance",Preston Sturges,7.5,13387,0.0355612934847651,
12160,12841,tt0034798,The Glass Key,1942,"Crime,Drama,Film-Noir",Stuart Heisler,7.0,7671,0.01901879710417,
12161,1504,tt0034492,Bambi,1942,"Adventure,Animation,Drama","James Algar,Samuel Armstrong,David Hand,Graham Heid,Bill Roberts,Paul Satterfield,Norman Wright,Arthur Davis,Clyde Geronimi",7.3,159682,0.4128685919524927,
12162,15402,tt0034946,Kings Row,1942,Drama,Sam Wood,7.5,5234,0.013903623672164,
12163,14100,tt0034786,The Ghost of Frankenstein,1942,"Drama,Horror,Sci-Fi",Erle C. Kenton,6.1,7505,0.0162148730995671,
12164,5889,tt0035279,Saboteur,1942,"Drama,Thriller,War",Alfred Hitchcock,7.1,28890,0.0726505511147784,
12165,14739,tt0035262,Road to Morocco,1942,"Adventure,Comedy,Family",David Butler,7.0,6052,0.0150047920837488,
12166,9316,tt0035211,The Pride of the Yankees,1942,"Biography,Drama,Romance",Sam Wood,7.6,12469,0.0335643498947503,
12167,7501,tt0034862,Holiday Inn,1942,"Comedy,Drama,Music","Mark Sandrich,Robert Allen",7.3,18774,0.0485414445292274,
12168,10828,tt0034881,I Married a Witch,1942,"Comedy,Fantasy,Romance",René Clair,7.1,10175,0.0255873782482821,
12169,6945,tt0035140,"Now, Voyager",1942,"Drama,Romance",Irving Rapper,7.8,19880,0.0549217042695313,
12170,16449,tt0035318,Sherlock Holmes and the Voice of Terror,1942,"Crime,Horror,Mystery",John Rawlins,6.4,5457,0.0123699216921563,
12171,15912,tt0034449,All Through the Night,1942,"Action,Comedy,Crime",Vincent Sherman,7.1,5218,0.0131218613955318,
12172,5865,tt0036244,The Ox-Bow Incident,1942,"Drama,Western",William A. Wellman,8.0,25848,0.0732402730206287,
12173,13645,tt0034891,In Which We Serve,1942,"Drama,War","None,David Lean",7.2,6736,0.0171778021959246,
12174,10171,tt0035567,Woman of the Year,1942,"Comedy,Drama,Romance",George Stevens,7.1,11403,0.0286754667484187,
12175,5800,tt0035015,The Magnificent Ambersons,1942,"Drama,Romance","Orson Welles,Fred Fleck,Robert Wise",7.6,27786,0.0747950137280884,
12176,15658,tt0034428,Across the Pacific,1942,"Action,Adventure,Drama","John Huston,Vincent Sherman",6.8,5600,0.0134874535584259,
12177,6043,tt0034587,Cat People,1942,"Fantasy,Horror,Thriller",Jacques Tourneur,7.2,27347,0.0697389187428667,
12178,12156,tt0035019,The Major and the Minor,1942,"Comedy,Romance",Billy Wilder,7.3,8104,0.0209534391426898,
12179,11088,tt0035238,Random Harvest,1942,"Drama,Romance",Mervyn LeRoy,7.9,8775,0.0245531512422263,
12180,14179,tt0035317,Sherlock Holmes and the Secret Weapon,1942,"Adventure,Crime,Drama",Roy William Neill,6.5,6976,0.016060270329655,
12181,10892,tt0035417,The Talk of the Town,1942,"Comedy,Drama,Romance",George Stevens,7.5,9530,0.0253155394718616,
12182,6966,tt0035093,Mrs. Miniver,1942,"Drama,Romance,War",William Wyler,7.6,20318,0.054692474229011,
12183,10076,tt0035432,This Gun for Hire,1942,"Crime,Drama,Film-Noir",Frank Tuttle,7.4,11108,0.0291139152452668,
12184,15628,tt0034272,That Hamilton Woman,1941,"Drama,History,Romance",Alexander Korda,7.2,5310,0.0135412900327137,
12185,14004,tt0033532,The Devil and Daniel Webster,1941,"Drama,Fantasy,Romance",William Dieterle,7.6,6101,0.0164228164815039,
12186,12110,tt0033627,49th Parallel,1941,"Drama,Thriller,War",Michael Powell,7.3,8153,0.0210801319509316,
12187,311,tt0033467,Citizen Kane,1941,"Drama,Mystery",Orson Welles,8.3,480156,1.4115409278265818,
12188,13154,tt0034277,They Died with Their Boots On,1941,"War,Western",Raoul Walsh,7.2,7184,0.0183202688502854,
12189,8160,tt0033891,Meet John Doe,1941,"Comedy,Drama,Romance",Frank Capra,7.6,15691,0.0422374059025205,
12190,6196,tt0033804,The Lady Eve,1941,"Comedy,Romance",Preston Sturges,7.7,24470,0.0667356226897334,
12191,16058,tt0033388,The Big Store,1941,"Comedy,Family,Musical",Charles Reisner,6.5,5604,0.0129016277132148,
12192,1298,tt0033870,The Maltese Falcon,1941,"Crime,Drama,Film-Noir",John Huston,7.9,170794,0.4778952607709182,
12193,6859,tt0034167,Sergeant York,1941,"Biography,Drama,History",Howard Hawks,7.7,20517,0.0559548332948615,
12194,8319,tt0033373,Ball of Fire,1941,"Comedy,Romance",Howard Hawks,7.7,14956,0.0407886380444484,
12195,15103,tt0033740,I Wake Up Screaming,1941,"Crime,Drama,Film-Noir",H. Bruce Humberstone,7.2,5639,0.0143802889820099,
12196,1669,tt0033563,Dumbo,1941,"Adventure,Animation,Drama","Samuel Armstrong,Norman Ferguson,Wilfred Jackson,Jack Kinney,Bill Roberts,Ben Sharpsteen",7.2,146893,0.3745990050424517,
12197,10648,tt0033922,Mr. & Mrs. Smith,1941,"Comedy,Romance",Alfred Hitchcock,6.3,11821,0.0263771451585914,
12198,10995,tt0033874,The Man Who Came to Dinner,1941,"Comedy,Romance",William Keighley,7.5,9375,0.0249037966997589,
12199,5744,tt0033729,How Green Was My Valley,1941,"Drama,Family",John Ford,7.7,27820,0.0758718848887774,
12200,4339,tt0034248,Suspicion,1941,"Drama,Film-Noir,Mystery",Alfred Hitchcock,7.3,44725,0.1156395071146105,
12201,5378,tt0034398,The Wolf Man,1941,"Horror,Mystery,Romance",George Waggner,7.2,32811,0.083672931688017,
12202,11019,tt0033553,Dr. Jekyll and Mr. Hyde,1941,"Drama,Horror,Sci-Fi",Victor Fleming,6.8,10292,0.024788012861307,
12203,13114,tt0034172,Shadow of the Thin Man,1941,"Drama,Mystery",W.S. Van Dyke,7.2,7210,0.0183865727186188,
12204,8663,tt0033836,The Little Foxes,1941,"Drama,Romance",William Wyler,7.9,13637,0.0381574157823636,
